user_id,group,revenue_pre,revenue_exp,volume_pre,clicks_exp
68247761-ca85-4318-8536-58d026726e1d,control,142.8633333953696,139.30657759554916,142.7906416700266,13.0
5cf6a73f-d680-46f4-a088-dfcb38a91746,control,70.17623737103322,78.38419407576792,73.39596281066108,7.0
85133f88-4128-47ab-aad1-3cd618b341b7,control,143.74871420745507,155.81084685759703,143.89569497417096,15.0
ffd1037c-43a8-4cad-8db4-5534f122fb45,treatment,80.24583286524687,72.81235783975738,79.80780872868348,7.0
ec09f5c7-c5bf-400b-b85f-9674f50d1f62,control,91.94010033810883,106.0623828983265,91.54379150853474,10.0
402c3110-d573-481f-833a-c3ed50aa28f9,treatment,123.61945009233844,124.4736102882179,122.89497074227012,12.0
376256ae-478b-489c-89a1-252223ba1e52,treatment,57.150095433061274,69.48201474928791,56.824346163539474,6.0
ce945bbb-f42a-4043-a2f9-b963a6aaa7fb,control,128.74195375290853,130.0311650839261,126.47128662778118,13.0
a26a3138-d20f-4f32-9fb4-3eae19b68727,treatment,75.09125958838906,69.74408589542513,77.30483480201426,6.0
5a4f8c54-ce96-4aab-ba98-ed5b2612f6b5,control,140.31141556235698,144.55522284957567,140.42687671395342,14.0
eaa31f3e-4c7d-4fcd-8815-761c4750380e,control,52.491658612356424,55.394522765072395,54.88241696420206,5.0
70e37f43-3821-498f-a7da-d63969cc0c87,control,40.528314625186106,57.36872068033254,40.29362935241555,5.0
c3bb3422-1c12-4ca4-a31a-a18424a10902,treatment,95.60473836808164,104.79523020318204,96.60286542037989,10.0
fd288fad-6230-4b4e-afd1-e459da9851e1,treatment,110.59574101441692,104.80963306712414,110.86491940564764,10.0
b0645cd2-d331-46f7-9a13-c6469bfea3d1,treatment,68.7696986948663,69.33541647626664,68.80937449062658,6.0
96aec2ec-8d51-4eeb-930d-180485f8f3b5,control,82.22088274190573,102.1502893085026,81.8557115428155,10.0
05a528b9-f0d4-49d3-b98c-c25bc344933c,control,93.8760225110401,91.90449179487268,92.06734727958244,9.0
5fedb1ac-7100-490f-a859-3f44dd5fae5a,control,136.25173401673462,137.28327974226116,137.08634098960567,13.0
2d6ecbd1-dc95-427d-8864-06d6817b02f6,control,100.02287863735032,84.51801893397382,101.1814627668635,8.0
bea23699-7833-442b-a343-5f28bab82167,treatment,141.7229431656527,153.9779898388408,140.71491109740407,15.0
c6550875-4a68-4df2-8225-83386f3ab137,treatment,127.70052919573206,132.3332515795289,129.01679893703624,13.0
bea2281d-20ae-4520-8d0c-79705d8ac938,treatment,90.40424446156672,89.83166270609031,88.78261628533892,8.0
de8619f4-726c-4cd6-9fdb-0afab51bb775,control,87.44755564111759,56.48848937534636,87.45517636338373,5.0
56e1506e-77c1-4436-8f59-9e27a332728f,control,83.2835176744974,65.72058646973402,82.72836266567845,6.0
3b0a1849-c5d6-4176-b87d-87c23cb16bd5,treatment,80.88498302144956,73.40752110215044,82.37898105784929,7.0
672fb4a4-11d4-4c13-86b4-69ebef0adcf7,treatment,80.95428879730726,87.0148638052479,82.6951420918449,8.0
9b247e4e-6642-4cf7-986f-ca86675e130a,treatment,97.04833523885226,105.78879470193564,96.66409056671908,10.0
dc7377ed-bd95-48d8-8215-fb2ec0b68dbb,control,121.8359971032689,105.81526230218154,121.3494794136494,10.0
610a9ebc-6944-491c-bd1f-e5ef8ececdc6,control,130.76417797047682,134.53664981657644,130.9303504286195,13.0
934833b0-570c-4dc0-aca7-379ca577161e,control,156.14152900229544,128.47389831156133,156.42878829466895,12.0
24e2aae7-238e-4a8d-84bf-14d89b7e4a3d,treatment,65.41039919751702,35.71633554203295,65.75777615773335,3.0
ad375f05-d7d9-4165-8f03-6e783c5e6451,treatment,62.29502853596546,57.735795672901425,60.702713697671705,5.0
9556c8aa-85dc-4d99-bfb8-c8d39e455f38,control,58.48675974498848,31.699078122201684,58.64473293194064,3.0
cc75525b-5147-4dfa-a81c-e016a744d32b,control,121.31366212781168,127.31624076871114,121.82931404348165,12.0
b29bdb92-675d-4d6c-adc1-cb2593a4b91d,control,104.83270502729609,125.29972347031152,105.68958361551704,12.0
a1e94cb9-7745-46d5-ab1a-6919864a5eb6,control,86.99236091443998,83.13351829633392,86.7849388780771,8.0
a0dbb778-a526-4b23-a664-0a7f3019c664,control,106.22901277563246,101.85920688305534,104.9870370876511,10.0
a057d764-89f4-42c9-9330-e202934316a6,control,150.82688169624384,152.92267884050833,149.75068590350637,15.0
783c5f1d-b57a-43c8-8a44-81bba6c8624a,control,105.25739714790998,120.56657335990042,105.95828563719284,12.0
d33cfb3e-dc3e-4384-afac-6f19b74d3039,control,112.23870643544322,157.6381702301418,111.12113999773908,15.0
8b90310b-0209-4f28-8226-818c973b6238,control,67.2942817453644,62.76591248297496,68.2273958640509,6.0
0097b9eb-1c61-4e7c-a9f1-4b853d46493d,control,92.34901867929702,97.7288513135382,93.04314528778238,9.0
3d875534-7099-4abd-affb-a06b183ffcea,treatment,74.71773595668326,64.81527211946295,75.87919522011747,6.0
80c56ded-2987-4252-9126-e8011d96856c,treatment,142.8961874989525,144.65750631665352,141.46271637980007,14.0
34acf19f-0e85-40c0-bd72-208310bbbc7f,treatment,135.5592231446659,150.55005417464645,136.01676089528178,15.0
e59df920-6bbb-400c-9353-d082c27fe87b,control,129.55286318400263,136.91909103137286,129.06735108037006,13.0
a7c2135f-442a-41c3-b780-868ea4c5f053,control,102.13397303290732,104.7113580702268,101.59754791328592,10.0
2c102815-3082-4cbf-8fc6-a468de52b475,control,116.0297497729386,103.65192789481576,114.86191586664714,10.0
7d6929c4-6e02-45b5-89d6-faa7606e67a0,treatment,92.27686693069808,96.93050132273405,92.48474529233371,9.0
06398852-abb7-41e8-b63b-41064413e015,treatment,105.12497937202336,110.51428179684886,104.3254612886546,11.0
101356c3-7d09-42a3-94b2-7176e534e591,control,100.27185469875494,151.5423534013508,99.04655070049655,15.0
998f0059-9bc6-40c2-8e46-5bf60c863d20,control,106.40025747791114,125.4749830214108,105.62590222235067,12.0
59ad7b6b-1b4b-4f18-bee3-9b61ec20fee8,control,62.06694149402565,58.0698929075316,62.493972381541504,5.0
cc5936a6-9c78-4112-b2da-d7c9836f7f73,control,153.9279889501577,136.06534301589133,154.4777667935818,13.0
5d0bc1b4-3a98-4d59-b98b-11600e300228,treatment,148.99162514265242,142.8210338520292,149.70621894727202,14.0
b4451e41-7fb5-4731-acdb-c43cd9cf1666,control,91.72946772072964,89.60451365529768,91.88422433250275,8.0
4b7b1868-9ead-4437-8b52-00fa438484f4,treatment,82.75107729090371,75.32793647967512,83.27958521044539,7.0
826c6278-a3f0-43ab-a0df-762c28f59a06,treatment,72.50808905386772,76.01751112013572,72.44801568130126,7.0
0df5ff04-8b81-49b0-8aa0-6d49d1a2415e,treatment,151.56833926999843,150.51225236153078,152.0333705005463,15.0
fb1fa587-a5a9-42f2-8fe5-bf0c98e222da,control,98.8302120061786,92.96326585355688,99.28961980039529,9.0
75de0b49-25eb-43d8-b025-b6a3af4207bb,control,101.80429474307584,88.16617276885518,103.1191959150762,8.0
990ac377-3fc1-47b5-9b50-f256ba3cfcb5,treatment,50.33892235182672,42.532300599420985,51.591042317060754,4.0
038b1115-8aa6-4c26-976b-0b4a1e613833,treatment,61.35476114167477,73.88814789998807,61.627714833483886,7.0
bcea0c09-7acc-433c-a216-5cf58ccda419,control,68.07973979129326,92.18291074222928,67.52327881864086,9.0
d7e8f4aa-f0c1-44b7-9089-b6a380cc8c04,treatment,106.75057869918166,110.21018667916228,106.62439275366673,11.0
9db10663-965c-4818-9ca7-e0c5def6a5e6,control,123.89147982888306,124.59460865399193,124.25346553413723,12.0
392168b3-720c-4334-8723-defb0693ab77,treatment,88.41264622167829,83.50018934303543,88.57653487047234,8.0
5998583e-6296-4585-af7d-900838530e65,treatment,115.11229624406138,120.14454384460252,114.3762768372828,12.0
a4e828c0-9483-436c-beb3-e5e95a427aba,treatment,60.7619960375854,55.617008832313466,60.96053453704096,5.0
51b90769-6d61-41f2-ac92-a5c3790eeb0b,control,135.06597953483077,149.966692594516,135.11262361099023,14.0
c69fa8ce-821c-40f8-9520-fa3aa050753f,treatment,48.252843024173075,53.33482145741696,49.08687839099648,5.0
e1cc4afa-6cd1-469e-98c8-266d07ee1c9e,treatment,110.53752280353102,143.53467072203432,109.96975135204153,14.0
d3b93745-116e-42f0-94ec-47ee5073375c,control,81.8750411528006,91.30998838898704,81.8308618889362,9.0
56bd7360-577a-4124-a3ee-fdd5ba3a767d,treatment,68.96744664100002,78.08111684371815,68.77490055656745,7.0
560c5173-2977-40a1-8ef8-fa58c6db7e4e,treatment,125.88341221214024,132.71449403328864,125.75696108556376,13.0
9d209206-b374-4e80-8198-197eb9a0185a,treatment,93.762673153501,120.63657968395394,94.8700939627068,12.0
f4609d44-db0f-4413-971a-d56099ab078d,treatment,119.80285064383172,124.30049638080236,118.90231122282876,12.0
80c05943-123c-4925-a29a-95e6a05ebd40,treatment,114.5947086784864,128.89037099946452,113.99521698005633,12.0
29d130cd-6203-4e1c-9f46-d9625d8f1c31,treatment,86.69298636498722,101.4371452220714,86.79934915110026,10.0
8c7c64f5-8733-4204-905e-e554c0723a05,treatment,92.51560440463052,75.30682599785462,90.9528964822252,7.0
ede4cb86-dbed-4263-aa62-31aa1720d11f,control,57.05322644153434,41.68471486572864,57.00594209344275,4.0
fe808e1d-9071-4f59-8a65-e9d6296ccb1a,treatment,55.11716196344767,58.32083509984064,55.1597156681848,5.0
df8a3490-2021-49d4-884f-608b6c4ae808,control,125.15715475549304,116.9668640995735,125.64258435755497,11.0
5eefe84d-da76-4284-a7cb-6f8183303dbd,control,117.78608291725614,114.79149391197024,117.40510554146287,11.0
2ac52a8d-9042-473e-ba73-74d8fc940911,control,102.7282208788092,122.8203538922917,101.88906000131216,12.0
b9948cd8-a1a0-4b59-9bfa-bc531db3cbfc,control,79.42705051614841,52.6858939213635,79.47268503031084,5.0
b9f2c079-6b1c-444e-a23b-f8e549c390d5,treatment,95.12644613892888,72.82134939290573,94.22005719359233,7.0
3563794b-09f8-4ac4-92ce-f984a729049e,control,90.76184722668596,66.81747062881443,90.95880498113358,6.0
4e25ee3e-0a07-4639-8b15-c4a775315efc,control,92.98635289610576,103.2114717514288,94.34902412960156,10.0
158edada-289f-498b-a526-8dc7ff5bd1d0,control,128.7635657537202,141.38788624914864,129.26286845920424,14.0
f954b275-1260-4dc7-ae21-393bc4b4f153,control,98.58643001919437,96.50434009904832,98.83363597369572,9.0
7ff12520-5753-42e6-b9aa-353f3e0ee9dc,treatment,41.803278418978614,54.81832396755984,39.46751991257342,5.0
457e0c89-3596-4d04-b64e-f4762b2bf1b9,control,136.7019072738655,110.61419050165436,137.10564669624014,11.0
a6d4d488-bf50-460f-8729-a5404e26a37a,control,54.28373302930555,62.6111217817645,55.018415242580176,6.0
4a58f845-6e1a-4cc7-8cee-cc10e73c74e7,control,86.3443881146627,64.8926594343339,87.37796956012994,6.0
4a10ed34-e61c-4d48-be2f-c9867b409e9c,treatment,137.3204386391411,140.30039966814772,136.64235094364358,14.0
8e7e7c93-4a06-4acc-beb5-bfbb6436c679,control,135.41379251685376,118.6673411400919,134.70663509731995,11.0
a9baf09d-dcd6-4a10-9305-c37d9ad7ea8b,control,137.86194206509586,150.76974143925864,136.6815549559597,15.0
e41bb0c2-06a1-43d2-a6f2-998784ddf15b,treatment,105.99909133656335,127.41040822895552,105.6445791285504,12.0
fa35b746-e896-43c6-afb2-60c7de776df9,treatment,115.4545248796085,85.25209007092359,115.17318913176751,8.0
ff3eeeac-9cb9-4c3d-afe8-de5f776853a0,treatment,99.67334965000896,97.98370042219872,100.45668145429792,9.0
949a5b3e-224e-43dd-a6d7-4d5b21c6835a,control,148.33544131104563,145.6823275319228,149.48374387546295,14.0
1e68f7e2-04ad-416c-9943-5bda36b0cd33,control,54.39891886170969,67.43271475628006,53.98752212920607,6.0
eeac884e-4339-422c-937f-608faf1c4b35,treatment,67.61040194345777,91.64384672048251,68.7934352959823,9.0
fa32b5a6-d097-4b77-b85f-3fe91e235fe5,control,122.25932181929632,132.1790305989642,122.25724198660797,13.0
7f348031-2515-45df-b2ff-f93e6f4bf6d8,control,44.51548406073304,54.85513375573331,43.43956370699545,5.0
9a6f1793-96f6-49e0-a5dd-a6b033174d95,treatment,66.04838401595669,64.61981814867448,66.57286642647617,6.0
3efacf74-9693-468d-b78e-7bb11b6b37ca,treatment,115.44841384259468,104.44063787959244,114.8841753518792,10.0
3fd9ffde-02ba-4ca1-8195-615b7460c4d9,control,126.40179137251212,125.79902724211016,127.6617861296952,12.0
4415cb17-4afc-4e84-9a3b-07ea8e5bf33d,treatment,68.94722064154826,62.12763215069402,68.61932579866524,6.0
3333d2f2-699f-4ae3-aadf-8b0bdb9e7e93,treatment,142.6965133697437,152.7472075536629,144.0249361709621,15.0
78aa3d33-8db2-4f41-be18-eb51de1c0ea3,control,66.62509629908133,61.44589218535816,66.27242256152239,6.0
281d42fb-aed7-460e-9051-2e643b52a54d,treatment,139.29888824673074,137.84952845965483,139.6048812586829,13.0
52dd1da3-5216-447c-bf19-22ab7a45eba4,treatment,78.11870773339638,80.31968119167986,77.60394240006912,8.0
54fb9320-6c00-4126-bf2e-ba8a02018336,control,75.8506441131442,112.6349264148239,75.77248785283373,11.0
9f89f1b9-0d2a-45d5-adf0-16e47023aaa3,treatment,65.46404203717225,75.31101564524181,64.92517305281734,7.0
eb2a9e6d-ee06-451f-b3ca-59baea72a029,control,149.6197046411907,143.31630864906242,149.88793701249037,14.0
d11da65b-194c-47b0-91c8-1e3082c9e9eb,control,138.06840021130162,140.1468405594829,139.51944197685606,14.0
6b118546-7d42-4988-87d4-bf142ea33bc6,control,141.72974532486404,142.74922370274362,142.96754277308884,14.0
25d796c4-3962-4c60-b376-de65d37f36ff,control,101.10324555927356,102.259490424555,102.2503957603228,10.0
35316a5d-66cd-4785-be36-25fafc9bd99d,treatment,139.95959960675566,138.8426606593188,140.7953461656369,13.0
1d155c37-2dbc-49a7-9733-8fc77a85e3e2,control,111.333652563092,108.83556929743128,110.35515286670604,10.0
418f8591-b083-41c5-9037-6a9f1e9f3b4d,control,71.69390849521993,82.5406458202726,74.32814917739061,8.0
2baa323e-376f-4535-8705-caedc62f9450,control,107.25575562602232,96.44262031951712,107.53317129452074,9.0
715ae93a-664b-4029-aa5e-a7593ec7b18c,treatment,82.42486108718543,98.79849895927129,81.93214393014165,9.0
936be6bc-08a8-4fd1-8fc5-fe667f31360d,treatment,141.42765631481387,137.22259638407547,142.03092737387925,13.0
688f5ae9-ebed-4df6-8b6b-6a47a4c99783,control,125.1384186201809,110.57111817154154,124.91687783617688,11.0
d2fc2803-7a73-4bcc-ad2d-57136703f21a,treatment,70.98813062044243,74.9346623092011,70.86927279470297,7.0
a6a8f11c-c2f0-47ee-b7be-1a44cae19f3c,treatment,93.94322009695658,115.9638692948416,94.52452463039592,11.0
32ad3a65-b328-43e9-9a5e-eb3842b4c1b8,control,99.2869187953792,99.83446983425368,100.03812211318684,9.0
658006aa-78d0-4a3f-bd2a-ffc0204ef34d,control,99.06183395063807,104.2604619592182,101.78829742114536,10.0
fa5b4ed0-237f-4c5e-863b-0f4d7c525f41,control,85.50460077885069,70.33170111776917,84.33412624665159,7.0
98721ad6-2f30-4e51-8f92-0895e55c9779,control,107.96249736916384,98.8845596952832,107.80501510546657,9.0
9c478b0c-c648-4462-8252-e42fb3a9567f,treatment,92.38341804777208,102.9222032778553,93.52117232459462,10.0
02d01347-676a-41c9-8ba2-1ac990d9ce93,control,146.9944041389802,140.3898654411423,146.4965662205718,14.0
766af67c-7d3e-4fc8-8988-f6c2b07b672a,control,98.50405307606394,84.42159235110856,99.55696477757472,8.0
f76f8810-456c-4327-a50b-e4b3667ff490,control,121.2971503306686,104.66825945612403,121.06883389102757,10.0
10691aae-8907-4963-ab0a-011b36cc01dc,control,142.44781800364808,117.86009944473037,142.44510427921716,11.0
90c2d203-d5d3-49fd-81c7-95137477f867,treatment,73.81580977724096,90.61846332981033,71.98232477526182,9.0
ce85438e-c330-40e9-a594-ef1437080e31,control,57.21502488855276,57.117014663446234,56.259408192444475,5.0
e37aa05d-c6a0-4a8c-bf3e-e96fe2a57c95,control,93.78328643579046,100.46251763017284,94.46063255690449,10.0
1444def9-0c7c-49cb-88d7-9754cbeff0aa,treatment,99.88906845491732,95.77773141259254,100.50300245616565,9.0
2b58218d-0ed8-452c-8cc8-05b490a0db9a,control,117.32471345720612,129.3849227336441,115.55501955937152,12.0
cd892984-3edd-4f10-b28f-bf2be2459126,treatment,77.82503080151395,94.26876568436974,77.99508239310661,9.0
c7cbfdcb-9f05-452c-ae0e-0170bd1bcb60,treatment,93.04668647366267,101.1004871085041,92.43668991244132,10.0
bb39c812-6539-4611-9ecb-a5cca1e1866d,treatment,84.18582439045737,100.23132886985935,84.64593014895219,10.0
feb9f660-8f7e-4c30-b443-6cb0ba44bdfe,control,48.4861092793177,48.4715730199456,46.1112611939708,4.0
e7a60eaf-ef39-4cc0-8dcf-1317ecf7dcbf,treatment,125.66776645903984,124.33069057624448,125.71306776177737,12.0
3d4998ac-3cde-406c-ae7d-8684791af1b0,control,132.97688315856422,150.00044900882077,133.00143646003764,15.0
055f00a5-fa32-4c76-9832-bdafd99531c2,control,102.51950278028224,92.5131271233034,102.7262116930523,9.0
c9040648-bf94-4a9a-a9b0-2e60d20362a2,control,77.21936675923051,92.17286587054056,77.87058326126602,9.0
9b185482-9ced-44a4-b804-a6d8cebc5a6e,control,133.40508973982782,121.12514856649554,134.18785508524897,12.0
73c1fd9a-3a23-4823-ad72-e7b5dbe48129,control,115.16729933483796,119.75538242555751,115.13684545345448,11.0
accbb83e-7f23-46b9-b681-e43ae5fc3620,treatment,72.37890991694101,76.9318421574618,71.21664593676708,7.0
e3c743fb-6f7b-4220-8796-2e857fe58ca3,treatment,62.13428690939639,63.478143993756554,63.58676841897712,6.0
e563e3b3-37ae-4703-886e-4cfefe3a56c9,control,99.31175345270108,92.98880891840332,100.13498524208453,9.0
6143ef3e-a06e-4c7a-bc4a-046a38e0f032,treatment,124.9591557115824,113.252609641747,125.78056760237088,11.0
5e5000c9-658e-40c0-ad5e-aeb31f1f8f9e,treatment,124.58244885755484,143.3034269920309,125.42348830136068,14.0
8d3f44ac-6a60-4c88-9caf-1888b2b794e4,treatment,98.83953720865712,86.5064020916566,98.44157287114622,8.0
13823e9a-dca2-4bd8-8c75-eabbe5da64c5,control,84.074443243596,76.25016754991793,83.3459903936031,7.0
e05ec098-9c22-4f2d-87c2-758e9e190df7,control,108.88363268728708,91.73573451266228,108.40770324233992,9.0
32e07690-9d1c-4c39-a805-40253551be0f,control,47.622131271428714,45.66630101313288,47.959758795571,4.0
41bf4051-e6f8-4a49-b180-794c6fc98c4e,treatment,116.57764137463433,133.27517361341674,117.858221657409,13.0
9f7254c1-d501-4011-bdea-0c42e806c94b,control,119.15752397464884,133.62377159219523,118.21259717308956,13.0
023b548f-f7ed-4be8-a8ec-9e21fbb86a43,control,105.28933628138736,85.10539872148242,104.25165364998988,8.0
710757a5-5907-4547-a831-21aaa6db1159,treatment,56.535653722986126,63.8041856711807,57.93674462651256,6.0
b47cd029-61ae-476f-bb74-6c87759541e5,control,147.04383272230743,120.38836773431656,147.64776547383778,12.0
132c2d7c-275c-42c1-a2ab-7f1056c8b33c,treatment,73.15787974146751,70.39404555744628,72.13746934132995,7.0
b085207c-b628-405d-ad3e-b7361b6f5d72,treatment,105.00415638040016,116.95193983553315,105.68359435347114,11.0
57f8b978-3138-4e96-90bd-1badfc644aac,treatment,50.73014581844889,64.46600627983337,52.79950934393804,6.0
5cd48e6d-9737-477c-92c8-bf1817c2ca69,treatment,140.33259790200253,123.18657865361432,139.9782687740384,12.0
815aa2b2-671e-4ff8-b8ab-c24e2de02cba,control,93.17942778749816,82.82376757157527,95.08954545250177,8.0
dfbe7948-83a2-42a9-92da-d128c1c5e375,control,79.30614619780431,79.77313714139365,78.38642069191044,7.0
31a77093-62e8-43ba-9b51-cbcda3609329,control,100.59445524400162,90.52439566639268,100.71523170447124,9.0
54f30129-b3d3-4631-be64-e45c6c8ffa38,treatment,134.4980300130488,168.19152119927594,134.89776784812926,16.0
dc587076-af5c-4bd8-87c3-c8b308e061e7,control,105.44673107737636,120.08951257703907,105.18032157545264,12.0
21e8d7ed-5abe-4cae-8c70-d20904bade87,treatment,121.35862249059734,120.11406048176984,121.4437959088521,12.0
6d17eae0-333d-4557-ab14-527ea03ea9e7,control,63.45994038221015,55.09630251697921,63.67054768603825,5.0
bfe0c9ba-749f-4119-b6b4-99c3a3d45cdc,treatment,79.60497421219969,61.09184543048009,80.07412396926594,6.0
46d76e7e-b2ed-4167-abf8-4a64a1168456,treatment,129.40443853841336,135.5062443844655,131.0963919932525,13.0
99fcb0ba-970e-433e-a9ea-77fbafc7f3d5,control,55.45304774734168,43.35579169019422,56.20088737952796,4.0
5592894d-80d2-4b95-9b7f-53d73c7de888,treatment,142.82951821613918,140.45296867010438,143.58124894849928,14.0
209b50d3-137e-48e8-9d5f-43dec902875c,treatment,78.57292728028878,90.13271452498904,80.03150839915945,9.0
4380485b-3593-41e5-ab67-7a635c4b194a,control,67.38885382971992,73.46755456587044,69.0645147602369,7.0
fdc1b4fe-e612-4c88-8472-2b3cadaae726,treatment,122.21732159696442,84.5763117690768,123.25626618550189,8.0
5b82e89f-7840-4e2d-86f6-ea7f344b30d6,control,53.404316407300904,65.34362691749385,54.66554473560331,6.0
1c623958-2625-4790-a7f0-1d19df5bc83e,control,149.8879416763223,131.5004573559394,149.77137781298345,13.0
d48b5179-3469-4144-b2eb-10afdef097b9,treatment,144.21515648131128,136.5369261311479,143.5935975796971,13.0
f3f84903-b6fc-494f-8226-4e753795f4b0,treatment,119.98338021604356,141.26521809164086,119.97124415420012,14.0
f70d6cd4-7cbf-4a78-bd8f-4e0889790f86,treatment,126.1317659267009,121.15592317382443,125.83170783474458,12.0
7c2b4400-2e29-4fab-926b-d6475d3366cd,control,72.67264307711544,52.79544935012699,72.04140254783006,5.0
e6b2f76f-9f78-4075-ab9c-13c8d87c6938,control,56.45149420899165,66.76357466907871,57.28775644413136,6.0
cc196e58-d22e-4c64-a486-27e4fc065b20,treatment,110.25214479958925,112.32712427850572,110.00865927703468,11.0
87ebddeb-23cf-4b41-8922-dc6fe754bbc9,control,130.9810215795865,130.9759045832277,129.85702711658047,13.0
c62c8f8a-356b-4edf-84a9-083744faf65f,treatment,126.3313898263448,108.76565777971274,126.79128043111794,10.0
0f9fdaaf-ba69-49a6-b1e5-5ca44c285694,control,127.37329322903108,121.44633465718898,127.24551837716947,12.0
eadd1a42-f6d4-42ed-b4bb-33d02810c3a6,control,54.05094205588405,69.89233578916654,53.89333663083867,6.0
4004eca1-d610-4755-9196-3aec6fc1b529,treatment,84.2658737172012,73.99749476742174,85.49917462204039,7.0
bf807a58-a2d4-4788-8a66-bee2bba45862,treatment,64.3087536655782,82.95052880807717,65.33742240018852,8.0
a413a5bb-da45-4119-8335-c9071dff20a0,control,120.64134003094097,130.40707445055727,119.47525594224528,13.0
1cff9fd4-9ba7-42a9-a7ec-bd2706b147f4,control,91.01761052105124,75.90827287469517,91.35917226050609,7.0
5a7b5443-29ce-49a0-84f0-446f80de064c,control,42.94755594792358,53.57389151950422,43.004651465126535,5.0
1e2ba133-219e-4580-8fd9-ce148fb185ee,control,122.6010188497858,129.88351246575522,122.87783823161344,12.0
64bd3547-a17e-468d-b8a0-ea1d799c97ec,control,73.3517319140868,75.42315616924047,71.75896327013095,7.0
bb0aadaa-d45f-44e2-bef9-b9b1e6b2e130,control,107.52587171753812,106.58953187990495,108.18717503370668,10.0
daf92192-0b28-44d3-908e-97d053808967,treatment,59.18337540602795,55.12425187226203,59.255361080714664,5.0
64eb44c0-2bd4-4d74-b992-907b45fa2c3d,control,124.51781967498412,98.32596631342756,124.1578097454612,9.0
627a128f-6a91-4f50-ba0d-942824da0648,treatment,50.46757492033857,48.9081788342762,51.394790634794504,4.0
f3b9a4ed-764c-476c-97ad-67a2dba54c6d,control,34.48669477570968,47.824334957127846,34.165655681141125,4.0
b0b1cd97-d1b6-4a71-a2bb-014f8556bdb5,treatment,157.24906922634577,132.6090334117886,158.6251155896395,13.0
11133fe8-dd96-4758-983e-a71ef2764918,control,57.34564506611488,57.32970296637782,57.70815037246883,5.0
9d3f6102-4e1e-442c-bf73-769a135ea331,control,54.24371740893084,94.30440198186554,52.46456756517989,9.0
333476e6-fdbd-4983-a3ea-6613a5820cb6,treatment,104.99214768423766,89.2386223342639,105.8185482932356,8.0
ac0eecad-e0f5-42db-ad9d-71f219921f19,control,146.25394235476753,156.543096380322,146.99568929131004,15.0
b744a962-4835-4982-bd88-9cf5e109144d,control,122.8680100400853,127.73904988502343,122.78251778685444,12.0
